rows,cols,ratio,r_row,r_cell,variant,family,rmse,max_abs_error,max_rel_error,mean_rel_error,backend,elapsed_s
64,64,0.0001,1.0,10000.0,wl_buffer_full,full,0.0005369023629453431,0.0005369023629454156,0.11984427744317316,0.11984427744315698,sparse,0.21388139999180567
64,64,0.0001,1.0,10000.0,bl_star,full,0.0005747133598236124,0.0007826744079136683,0.174704108909301,0.11740361382219007,sparse,0.2355911000049673
64,64,0.0001,1.0,10000.0,combined_full,full,1.4497693293781346e-05,1.449769329378136e-05,0.003236092253076197,0.0032360922530761944,sparse,0.24297330000263173
64,64,0.0003,2.9999999999999996,10000.0,baseline,none,0.0019790407504622245,0.0022966968911841404,0.5126555560678886,0.4362114548484578,sparse,0.23590099999273662
64,64,0.0003,2.9999999999999996,10000.0,wl_partial_2,partial,0.0012554875723943745,0.0012558450244496912,0.2803225501003776,0.28024275033358975,sparse,0.22814619999553543
64,64,0.0003,2.9999999999999996,10000.0,wl_partial_4,partial,0.0012576313164974606,0.001259415968659062,0.2811196358613979,0.2807210382680947,sparse,0.21892610000213608
64,64,0.0003,2.9999999999999996,10000.0,wl_full_nonideal_lo,partial,0.0012552719301639967,0.0012552730475339003,0.28019487668167425,0.2801946272617556,sparse,0.3081337000039639
64,64,0.0003,2.9999999999999996,10000.0,wl_full_nonideal_hi,partial,0.0012558394801411256,0.0012558450653420566,0.2803225592281377,0.28032131235679936,sparse,0.28254040000319947
64,64,0.0003,2.9999999999999996,10000.0,wl_buffer_full,full,0.0012551300185393208,0.0012551300185393351,0.28016295056681595,0.28016295056681284,sparse,0.218095500007621
64,64,0.0003,2.9999999999999996,10000.0,bl_star,full,0.0013419093808178387,0.0018091033043567857,0.40381770186535404,0.27535676547750254,sparse,0.2567335999920033
64,64,0.0003,2.9999999999999996,10000.0,combined_full,full,4.312458033522027e-05,4.312458033522027e-05,0.009626022396254527,0.009626022396254527,sparse,0.2407632999966154
64,64,0.0005,5.0,10000.0,baseline,none,0.0025200949993313673,0.002870637114801138,0.6407672131252542,0.5572321274140012,sparse,0.2460336000076495
64,64,0.0005,5.0,10000.0,wl_partial_2,partial,0.0017161580120278227,0.0017166121549613308,0.3831723560181543,0.3830709714112762,sparse,0.22654039999179076
64,64,0.0005,5.0,10000.0,wl_partial_4,partial,0.0017188799257445324,0.0017211461479302585,0.3841844080201471,0.3836782743803997,sparse,0.26924330000474583
64,64,0.0005,5.0,10000.0,wl_full_nonideal_lo,partial,0.0017158840651062756,0.0017158854848563815,0.3830101528697281,0.3830098359529621,sparse,0.3305192999978317
64,64,0.0005,5.0,10000.0,wl_full_nonideal_hi,partial,0.0017166051394617303,0.001716612235459737,0.3831723739865485,0.3831707898521206,sparse,0.3260349999909522
64,64,0.0005,5.0,10000.0,wl_buffer_full,full,0.0017157037488839389,0.0017157037488840202,0.3829695868044689,0.3829695868044507,sparse,0.22100759999011643
64,64,0.0005,5.0,10000.0,bl_star,full,0.001831296242161285,0.002445660216523299,0.5459062983310937,0.3772969217006411,sparse,0.2592467999929795
64,64,0.0005,5.0,10000.0,combined_full,full,7.127170493166292e-05,7.127170493166548e-05,0.01590886270796105,0.015908862707960478,sparse,0.23135509999701753
64,64,0.0007,7.0,10000.0,baseline,none,0.0028592518186252628,0.0032137890952085232,0.7173636373233313,0.6334390203184073,sparse,0.2449205000011716
64,64,0.0007,7.0,10000.0,wl_partial_2,partial,0.002038318543662097,0.0020388371501746283,0.45509757816397967,0.4549818030515945,sparse,0.2324159999989206
64,64,0.0007,7.0,10000.0,wl_partial_4,partial,0.0020414249158219578,0.002044011419634341,0.45625254902552265,0.4556748967904438,sparse,0.2219080000068061
64,64,0.0007,7.0,10000.0,wl_full_nonideal_lo,partial,0.0020380057376554765,0.002038007359090817,0.45491235693991466,0.4549119950033123,sparse,0.2909125000005588
64,64,0.0007,7.0,10000.0,wl_full_nonideal_hi,partial,0.0020388291717595656,0.002038837275002161,0.45509760602726823,0.45509579704125513,sparse,0.29729909999878146
64,64,0.0007,7.0,10000.0,wl_buffer_full,full,0.002037799805167786,0.002037799805167787,0.45486602793923825,0.45486602793923825,sparse,0.21818149999307934
64,64,0.0007,7.0,10000.0,bl_star,full,0.0021712077933583223,0.0028740739824141878,0.6415343710745957,0.44896704105896107,sparse,0.27971529999922495
64,64,0.0007,7.0,10000.0,combined_full,full,9.89524690228555e-05,9.895246902285552e-05,0.022087604692601685,0.02208760469260168,sparse,0.24534419999690726
64,64,0.001,10.0,10000.0,baseline,none,0.003184839175460531,0.0035284045841011222,0.7875903089511436,0.7068206243355164,sparse,0.24495130000286736
64,64,0.001,10.0,10000.0,wl_partial_2,partial,0.0023753976432122612,0.0023759887278578494,0.5303546267539844,0.530222671797402,sparse,0.22489840000343975
64,64,0.001,10.0,10000.0,wl_partial_4,partial,0.002378934808201404,0.0023818802302766244,0.5316696942581752,0.5310118916093148,sparse,0.21959930000593886
64,64,0.001,10.0,10000.0,wl_full_nonideal_lo,partial,0.002375041163466428,0.0023750430117983217,0.5301435294192683,0.5301431168350704,sparse,0.2965533999959007
64,64,0.001,10.0,10000.0,wl_full_nonideal_hi,partial,0.002375979693580506,0.002375988929295083,0.5303546717176526,0.5303526099217343,sparse,0.31513649999396876
64,64,0.001,10.0,10000.0,wl_buffer_full,full,0.00237480641144693,0.00237480641144693,0.5300907168408328,0.5300907168408326,sparse,0.22137210000073537
64,64,0.001,10.0,10000.0,bl_star,full,0.002523538991681671,0.0032997941798553433,0.7365612008605679,0.5243796164295185,sparse,0.23879830000805669
64,64,0.001,10.0,10000.0,combined_full,full,0.00013962721814734724,0.00013962721814734895,0.031166789765033256,0.031166789765032878,sparse,0.22869519999949262
128,128,0.0001,1.0,10000.0,baseline,none,0.004569963397640967,0.005252283249234374,0.5861923269234792,0.5045120507077994,sparse,1.0094056999951135
128,128,0.0001,1.0,10000.0,wl_partial_2,partial,0.002990462867483212,0.002990670620846913,0.3337802032195215,0.33375701565470894,sparse,0.9013607000088086
128,128,0.0001,1.0,10000.0,wl_partial_4,partial,0.002991709148742997,0.002992747465207269,0.3340119938847398,0.33389609345320437,sparse,0.9612785000063013
128,128,0.0001,1.0,10000.0,wl_full_nonideal_lo,partial,0.0029903378844590178,0.002990338209101778,0.3337431036943948,0.3337430674616942,sparse,1.2052035999950022
128,128,0.0001,1.0,10000.0,wl_full_nonideal_hi,partial,0.0029906690053919083,0.0029906706284655027,0.3337802040698105,0.3337800229169608,sparse,1.2100293999974383
128,128,0.0001,1.0,10000.0,wl_buffer_full,full,0.0029902550996879925,0.0029902550996882505,0.3337338280902065,0.3337338280901777,sparse,0.9218724000093061
128,128,0.0001,1.0,10000.0,bl_star,full,0.0032230300388123496,0.004328777758517128,0.4831225176916437,0.3310268673972007,sparse,1.0972345999907702
128,128,0.0001,1.0,10000.0,combined_full,full,5.730163797896399e-05,5.730163797896398e-05,0.006395272095866515,0.006395272095866516,sparse,1.1320342999970308
128,128,0.0003,2.9999999999999996,10000.0,baseline,none,0.006668737128373995,0.0073380513512836375,0.818978945455763,0.7405392590197719,sparse,1.0331681999959983
128,128,0.0003,2.9999999999999996,10000.0,wl_partial_2,partial,0.005046907499063889,0.005047229077222372,0.5633068166542825,0.5632709250913057,sparse,0.9344015000096988
128,128,0.0003,2.9999999999999996,10000.0,wl_partial_4,partial,0.00504883537280347,0.005050441637769681,0.5636653613582233,0.5634860667513653,sparse,0.9360551999998279
128,128,0.0003,2.9999999999999996,10000.0,wl_full_nonideal_lo,partial,0.005046714055840126,0.005046714558402014,0.5632493926787961,0.563249336588945,sparse,1.2111929999955464
128,128,0.0003,2.9999999999999996,10000.0,wl_full_nonideal_hi,partial,0.005047226598159507,0.005047229110489467,0.563306820367128,0.563306539964296,sparse,1.196329300000798
128,128,0.0003,2.9999999999999996,10000.0,wl_buffer_full,full,0.005046585900413786,0.005046585900413864,0.563235033528333,0.5632350335283245,sparse,0.9153700999886496
128,128,0.0003,2.9999999999999996,10000.0,bl_star,full,0.005391147204747198,0.007011698317598688,0.7825556158034249,0.5604909572125605,sparse,1.122213999988162
128,128,0.0003,2.9999999999999996,10000.0,combined_full,full,0.00016904521275736863,0.00016904521275736863,0.018866653209527746,0.018866653209527743,sparse,1.237028300005477
128,128,0.0005,5.0,10000.0,baseline,none,0.007372277363103625,0.007953282035761606,0.8876430843483935,0.8201311517954766,sparse,1.211436199999298
128,128,0.0005,5.0,10000.0,wl_partial_2,partial,0.005884636787325951,0.005885031049610504,0.6568115010726008,0.6567674971113345,sparse,0.9457397000078345
128,128,0.0005,5.0,10000.0,wl_partial_4,partial,0.005886998787411483,0.005888966811438887,0.6572507602052329,0.6570310838126002,sparse,0.9051984000107041
128,128,0.0005,5.0,10000.0,wl_full_nonideal_lo,partial,0.005884399640245185,0.005884400256471729,0.6567411000526483,0.656741031276907,sparse,1.2114638000057312
128,128,0.0005,5.0,10000.0,wl_full_nonideal_hi,partial,0.0058850280394833485,0.005885031119658144,0.6568115088904178,0.6568111651094831,sparse,1.2008971000032034
128,128,0.0005,5.0,10000.0,wl_buffer_full,full,0.005884242498625043,0.005884242498625214,0.6567234931501353,0.6567234931501162,sparse,0.9259026000072481
128,128,0.0005,5.0,10000.0,bl_star,full,0.006242795320852261,0.007914604612423886,0.8833264076365943,0.6547722948296216,sparse,1.0902917000057641
128,128,0.0005,5.0,10000.0,combined_full,full,0.000277150194110046,0.0002771501941100478,0.030931941306924973,0.03093194130692478,sparse,1.1418138000008184
128,128,0.0007,7.0,10000.0,baseline,none,0.007731175537620885,0.008240534005827678,0.9197024560075532,0.860803962134634,sparse,1.022788300004322
128,128,0.0007,7.0,10000.0,wl_partial_2,partial,0.006355364963615803,0.006355821563947459,0.7093550852619931,0.7093041235728155,sparse,0.9195593999902485
128,128,0.0007,7.0,10000.0,wl_partial_4,partial,0.006358098520629546,0.00636037617786044,0.7098634127076383,0.7096091716237738,sparse,0.9109590000007302
128,128,0.0007,7.0,10000.0,wl_full_nonideal_lo,partial,0.006355090342210659,0.006355091055958867,0.7092735553525521,0.709273475692586,sparse,1.2097999999969034
128,128,0.0007,7.0,10000.0,wl_full_nonideal_hi,partial,0.00635581811256295,0.0063558216797537865,0.7093550981868064,0.7093547000486393,sparse,1.220563900002162
128,128,0.0007,7.0,10000.0,wl_buffer_full,full,0.006354908330477596,0.006354908330477596,0.7092531618836602,0.7092531618836604,sparse,0.9274151999998139
128,128,0.0007,7.0,10000.0,bl_star,full,0.006706484763083472,0.008328349913551329,0.9295033385659964,0.7081196828695798,sparse,1.0909765000105835
128,128,0.0007,7.0,10000.0,combined_full,full,0.000381811835150625,0.000381811835150625,0.04261292803020368,0.042612928030203674,sparse,1.126602099990123
128,128,0.001,10.0,10000.0,baseline,none,0.00803198937916538,0.008462005614518651,0.9444202694775279,0.8949227412941287,sparse,1.043710000012652
128,128,0.001,10.0,10000.0,wl_partial_2,partial,0.006782975194799374,0.006783513214054739,0.7570885283543235,0.7570284791808134,sparse,0.9024061999953119
128,128,0.001,10.0,10000.0,wl_partial_4,partial,0.006786192843962815,0.006788873944301839,0.7576868241408301,0.7573875445045231,sparse,0.932715000002645
128,128,0.001,10.0,10000.0,wl_full_nonideal_lo,partial,0.006782651642265575,0.006782652483441244,0.7569924646697815,0.7569923707878292,sparse,1.229518799998914
128,128,0.001,10.0,10000.0,wl_full_nonideal_hi,partial,0.006783509208195195,0.006783513411471304,0.7570885503874222,0.7570880812533256,sparse,1.227665700003854
128,128,0.001,10.0,10000.0,wl_buffer_full,full,0.006782437132865527,0.006782437132865528,0.7569684300073133,0.7569684300073134,sparse,0.9154750000016065
128,128,0.001,10.0,10000.0,bl_star,full,0.00711526880295381,0.008622160722338526,0.9622947234752818,0.7569320675698219,sparse,1.0744750000012573
128,128,0.001,10.0,10000.0,combined_full,full,0.0005327396671317223,0.0005327396671317257,0.059457552135237235,0.059457552135236846,sparse,1.1626537000120152
256,256,0.0001,1.0,10000.0,baseline,none,0.014178872677041652,0.01543006892809045,0.8610529535764756,0.7880875022315811,sparse,4.818300300001283
256,256,0.0001,1.0,10000.0,wl_partial_2,partial,0.01103744161450616,0.011037623296868328,0.6159388000484555,0.6159286614403368,sparse,3.7902172000030987
256,256,0.0001,1.0,10000.0,wl_partial_4,partial,0.011038531389920682,0.011039439496843977,0.6160401504935252,0.615989473132831,sparse,3.773534699997981
256,256,0.0001,1.0,10000.0,wl_full_nonideal_lo,partial,0.01103733246510024,0.011037332607048532,0.615922578518333,0.6159225705970985,sparse,5.40500030000112
256,256,0.0001,1.0,10000.0,wl_full_nonideal_hi,partial,0.011037622593562639,0.011037623303259383,0.6159388004050992,0.6159387608011614,sparse,6.3467450000025565
256,256,0.0001,1.0,10000.0,wl_buffer_full,full,0.011037259929158393,0.011037259929158737,0.6159185228325185,0.6159185228324996,sparse,4.194199899997329
256,256,0.0001,1.0,10000.0,bl_star,full,0.011786413923919102,0.015143088239362336,0.8450384062144156,0.6147306637449315,sparse,5.851788900006795
256,256,0.0001,1.0,10000.0,combined_full,full,0.00022640857719970903,0.00022640857719971597,0.012634407209805572,0.012634407209805187,sparse,7.028325499995844
256,256,0.0003,2.9999999999999996,10000.0,baseline,none,0.016316810674151878,0.017099622010090673,0.9542199782416666,0.9092547160607758,sparse,4.701491900006658
256,256,0.0003,2.9999999999999996,10000.0,wl_partial_2,partial,0.01391481367552525,0.013915112160350646,0.7765129553767098,0.7764962986787831,sparse,3.8120398000028217
256,256,0.0003,2.9999999999999996,10000.0,wl_partial_4,partial,0.013916602811154411,0.013918093725557166,0.7766793373636808,0.7765961352709989,sparse,3.8106594999990193
256,256,0.0003,2.9999999999999996,10000.0,wl_full_nonideal_lo,partial,0.013914634368842821,0.013914634602077584,0.7764863059195076,0.776486292904147,sparse,5.131016399987857
256,256,0.0003,2.9999999999999996,10000.0,wl_full_nonideal_hi,partial,0.013915111027577936,0.013915112193534317,0.7765129572284771,0.7765128921632516,sparse,5.484905599994818
256,256,0.0003,2.9999999999999996,10000.0,wl_buffer_full,full,0.013914515184296879,0.013914515184296964,0.776479641980857,0.7764796419808524,sparse,3.805234899991774
256,256,0.0003,2.9999999999999996,10000.0,bl_star,full,0.01458468338884209,0.01747135535226596,0.9749640263541268,0.7768454881431848,sparse,5.6217118999920785
256,256,0.0003,2.9999999999999996,10000.0,combined_full,full,0.0006573040659538093,0.0006573040659538162,0.03667991439474419,0.036679914394743815,sparse,7.125032099997043
256,256,0.0005,5.0,10000.0,baseline,none,0.016864493212026002,0.01744025948225326,0.9732287657507396,0.9403291747032864,sparse,4.746329900008277
256,256,0.0005,5.0,10000.0,wl_partial_2,partial,0.014824757072847038,0.014825139646371307,0.827295739194827,0.8272743899503618,sparse,3.7944276000052923
256,256,0.0005,5.0,10000.0,wl_partial_4,partial,0.014827048666631803,0.014828958332052241,0.8275088354939862,0.8274022635769398,sparse,3.7524612999986857
256,256,0.0005,5.0,10000.0,wl_full_nonideal_lo,partial,0.014824527270227476,0.014824527569205043,0.8272615831029596,0.8272615664189007,sparse,5.100183399990783
256,256,0.0005,5.0,10000.0,wl_full_nonideal_hi,partial,0.014825138223051086,0.014825139717478935,0.8272957431628866,0.8272956597674038,sparse,5.404147599998396
256,256,0.0005,5.0,10000.0,wl_buffer_full,full,0.01482437448945014,0.014824374489450329,0.8272530407059331,0.8272530407059229,sparse,3.7753618999995524
256,256,0.0005,5.0,10000.0,bl_star,full,0.015404241966752977,0.01778748805842856,0.992605360403379,0.8287437110133564,sparse,5.7143490000016754
256,256,0.0005,5.0,10000.0,combined_full,full,0.0010615095762025843,0.0010615095762025843,0.059236025457733474,0.05923602545773346,sparse,7.539793100004317
256,256,0.0007,7.0,10000.0,baseline,none,0.01712259322552462,0.01758213926193766,0.9811461641706278,0.9549657386272147,sparse,4.685987000004388
256,256,0.0007,7.0,10000.0,wl_partial_2,partial,0.01530947460983882,0.01530992526161411,0.8543485079025728,0.8543233595539004,sparse,3.802567100006854
256,256,0.0007,7.0,10000.0,wl_partial_4,partial,0.015312172146903507,0.015314420157353237,0.854599339138015,0.8544738843880952,sparse,3.775093800009927
256,256,0.0007,7.0,10000.0,wl_full_nonideal_lo,partial,0.015309203935644585,0.015309204287866947,0.8543082749925748,0.8543082553372512,sparse,5.098746399991796
256,256,0.0007,7.0,10000.0,wl_full_nonideal_hi,partial,0.015309923618412415,0.015309925378770883,0.854348514440339,0.8543484162046093,sparse,5.117099499999313
256,256,0.0007,7.0,10000.0,wl_buffer_full,full,0.015309023944797901,0.015309023944797905,0.8542982112052397,0.8542982112052397,sparse,4.138761900001555
256,256,0.0007,7.0,10000.0,bl_star,full,0.015826895196287563,0.0178692311723466,0.9971669180996983,0.8566544981091266,sparse,5.625325100001646
256,256,0.0007,7.0,10000.0,combined_full,full,0.00144169346818435,0.0014416934681843532,0.08045164442993039,0.08045164442993016,sparse,7.1342639999929816
256,256,0.001,10.0,10000.0,baseline,none,0.017329749898523296,0.01768607230752771,0.9869459993040011,0.9667035879061191,sparse,4.662210299997241
256,256,0.001,10.0,10000.0,wl_partial_2,partial,0.015741665074284563,0.01574220077530608,0.8784710254077049,0.8784411308688109,sparse,3.7875533000042196
256,256,0.001,10.0,10000.0,wl_partial_4,partial,0.01574486843316362,0.015747538085305157,0.8787688663674749,0.8786198796287714,sparse,4.016624299998512
256,256,0.001,10.0,10000.0,wl_full_nonideal_lo,partial,0.015741343355441,0.015741343774211502,0.8784232016859093,0.8784231783169401,sparse,5.078391900009592
256,256,0.001,10.0,10000.0,wl_full_nonideal_hi,partial,0.01574219888129752,0.015742200973879458,0.8784710364888085,0.8784709197132836,sparse,5.126293299996178
256,256,0.001,10.0,10000.0,wl_buffer_full,full,0.0157411293550322,0.015741129355032198,0.8784112363299214,0.8784112363299212,sparse,4.037603899996611
256,256,0.001,10.0,10000.0,bl_star,full,0.016196771385376316,0.017904083811356757,0.9991118198301757,0.8817796843766461,sparse,5.7937459999957355
256,256,0.001,10.0,10000.0,combined_full,full,0.0019718868591580598,0.0019718868591580632,0.11003832919408829,0.1100383291940881,sparse,7.1904691999952774
