rows,cols,ratio,r_row,r_cell,variant,family,rmse,max_abs_error,max_rel_error,mean_rel_error,backend,elapsed_s
32,32,0.1,100.0,1000.0,wl_partial_2,partial,0.020546363997250048,0.02058375330835682,0.9189175584087865,0.9172468712283204,dense,0.33649400000285823
32,32,0.1,100.0,1000.0,wl_partial_4,partial,0.02072093359298765,0.02086791668011383,0.9316034232193674,0.9250213660296579,dense,0.19872279999253806
32,32,0.1,100.0,1000.0,wl_full_nonideal_lo,partial,0.02052446027602436,0.020524706283898943,0.9162815305312028,0.9162705459956684,dense,1.1900506999954814
32,32,0.1,100.0,1000.0,wl_full_nonideal_hi,partial,0.020583733846576677,0.020584900958330116,0.9189687927825945,0.9189166437071977,dense,1.0557207000092603
32,32,0.1,100.0,1000.0,wl_buffer_full,full,0.020508906522671937,0.020508906522671937,0.9155761840478543,0.9155761840478543,dense,0.49999660000321455
32,32,0.1,100.0,1000.0,bl_star,full,0.020946913809755774,0.02236049557563277,0.998236409626463,0.9287644729582554,dense,0.15764920000219718
32,32,0.1,100.0,1000.0,combined_full,full,0.012615578131239407,0.012615578131239407,0.5631954522874736,0.5631954522874736,dense,0.431692899990594
64,64,0.001,1.0,1000.0,baseline,none,0.03184839175460701,0.03528404584101215,0.7875903089511643,0.7068206243355548,sparse,0.23479080000834074
64,64,0.001,1.0,1000.0,wl_partial_2,partial,0.023753976432123375,0.02375988727857922,0.5303546267540006,0.5302226717974192,sparse,0.2123734000051627
64,64,0.001,1.0,1000.0,wl_partial_4,partial,0.02378934808201372,0.02381880230276595,0.5316696942581687,0.5310118916093078,sparse,0.2104286000103457
64,64,0.001,1.0,1000.0,wl_full_nonideal_lo,partial,0.023750411634663533,0.023750430117982467,0.5301435294192517,0.5301431168350539,sparse,0.2886216000042623
64,64,0.001,1.0,1000.0,wl_full_nonideal_hi,partial,0.023759796935805332,0.02375988929295111,0.5303546717176589,0.5303526099217404,sparse,0.29340399999637157
64,64,0.001,1.0,1000.0,wl_buffer_full,full,0.02374806411446957,0.02374806411446958,0.530090716840839,0.5300907168408386,sparse,0.2123797999956878
64,64,0.001,1.0,1000.0,bl_star,full,0.02523538991681721,0.03299794179855397,0.7365612008605799,0.5243796164295291,sparse,0.22624910000013188
64,64,0.001,1.0,1000.0,combined_full,full,0.001396272181473458,0.0013962721814734583,0.031166789765032562,0.031166789765032562,sparse,0.22381020001193974
64,64,0.003,3.0,1000.0,baseline,none,0.03897644523048771,0.041429987616568964,0.9247765092984147,0.8681062165254928,sparse,0.21672330000728834
64,64,0.003,3.0,1000.0,wl_partial_2,partial,0.03239600341869636,0.03240515246712739,0.7233292961412366,0.7231250474648847,sparse,0.2219626000005519
64,64,0.003,3.0,1000.0,wl_partial_4,partial,0.03245038411938696,0.032495679651025094,0.7253499922103818,0.7243383371438747,sparse,0.2188906999945175
64,64,0.003,3.0,1000.0,wl_full_nonideal_lo,partial,0.03239048999728699,0.0323905186406986,0.7230026482298797,0.7230020088502025,sparse,0.27987779999966733
64,64,0.003,3.0,1000.0,wl_full_nonideal_hi,partial,0.03240501937282717,0.032405162326838974,0.7233295162240845,0.7233263248427801,sparse,0.26526249999005813
64,64,0.003,3.0,1000.0,wl_buffer_full,full,0.03238685178572634,0.032386851785726374,0.7229207987885353,0.7229207987885344,sparse,0.2171237000002293
64,64,0.003,3.0,1000.0,bl_star,full,0.033964184146250756,0.041854093826683376,0.9342431657741828,0.7209174958986102,sparse,0.23653850000118837
64,64,0.003,3.0,1000.0,combined_full,full,0.003875391320099189,0.003875391320099189,0.08650427053792835,0.08650427053792833,sparse,0.21559339998930227
64,64,0.01,10.0,1000.0,baseline,none,0.04260835123899958,0.043838281057895764,0.9785330593280308,0.9504914413952927,sparse,0.22623930001282133
64,64,0.01,10.0,1000.0,wl_partial_2,partial,0.03815699687490643,0.03817269662073584,0.852069120998568,0.8517186081191142,sparse,0.20702900001197122
64,64,0.01,10.0,1000.0,wl_partial_4,partial,0.038248218738048276,0.038324267550121166,0.8554524006723477,0.853753457331406,sparse,0.2127154000045266
